SMILES,DATABASE,ID,PROGRAM,FRAGMENTS,DATASET,PROGRAM_SCORE,SMILES_chiral,SMILES_no_chiral
C1=C(OC=C1CN(CC1=CC=C(O1)[C@@H](Cl)CN)CCO)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_142,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.0,NC[C@H](Cl)c1ccc(CN(CCO)Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)o1,NCC(Cl)c1ccc(CN(CCO)Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)o1
C(=C(\CCCCC1=CC(=O)C=CN1)/[C@H]1CN[C]([NH])N1)\c1cc(ccc1C(=O)O)O,LB_DNMT1,LBACT05_048,LigBuilder,DNMT1 actives,LB_ACTIVE05,7.0,[NH][C]1N=C(C(CCCCc2cc(=O)cc[nH]2)Cc2cc(O)ccc2C(=O)O)CN1,[NH][C]1N=C(C(CCCCc2cc(=O)cc[nH]2)Cc2cc(O)ccc2C(=O)O)CN1
C1(=CN[C@@H](NC1)C(=O)O)C(=O)CNCCC1=NC(=NO1)CCc1ccc(c(c1)Cl)C(=O)N,LB_DNMT1,LBACT06_058,LigBuilder,DNMT1 actives,LB_ACTIVE06,6.99,NC(=O)c1ccc(CCc2noc(CCNCC(O)c3cnc(C(O)O)nc3)n2)cc1Cl,NC(=O)c1ccc(CCc2noc(CCNCC(O)c3cnc(C(O)O)nc3)n2)cc1Cl
C(=C)(c1cc(ccc1C(=O)O)O)[C@@H]1C(=CCN1)CCCCN(c1ccc(cc1)Cl)C(=O)N,LB_DNMT1,LBACT05_042,LigBuilder,DNMT1 actives,LB_ACTIVE05,6.99,C=C(c1cc(O)ccc1C(=O)O)[C@H]1NCC=C1CCCCN(C(N)=O)c1ccc(Cl)cc1,C=C(c1cc(O)ccc1C(=O)O)C1NCC=C1CCCCN(C(N)=O)c1ccc(Cl)cc1
C(=C\[C@@H](C(=O)C)N1C=CCN=C1)(/c1cc(ccc1C(=O)O)O)\C1=NNN=C1,LB_DNMT1,LBACT05_147,LigBuilder,DNMT1 actives,LB_ACTIVE05,6.98,CC(=O)C(=CC(c1c[nH]nn1)c1cc(O)ccc1C(=O)O)N1C=CCN=C1,CC(=O)C(=CC(c1c[nH]nn1)c1cc(O)ccc1C(=O)O)N1C=CCN=C1
C1=CN(C(=O)CC1)C(=O)NC(=O)/C=C/[C@@H](O)C1=NN=C(O1)CNC(=O)c1cc(cc(c1)O)C(=O)N,LB_DNMT1,LBACT07_159,LigBuilder,DNMT1 actives,LB_ACTIVE07,6.97,NC(=O)c1cc(O)cc(C(=O)NCc2nnc(C(=O)CCC(=O)NC(=O)N3C=CCCC3=O)o2)c1,NC(=O)c1cc(O)cc(C(=O)NCc2nnc(C(=O)CCC(=O)NC(=O)N3C=CCCC3=O)o2)c1
C1(=NC(=NO1)CN/C(=C\C1=C(CC=C1)CNCO)/CN)[C@@H](F)C1=CC(=O)C(=CN1)CN,LB_DNMT1,LBACT08_020,LigBuilder,DNMT1 actives,LB_ACTIVE08,6.96,N=CC(CC1=C(CNCO)CC=C1)NCc1noc(C(F)c2cc(=O)c(CN)c[nH]2)n1,N=CC(CC1=C(CNCO)CC=C1)NCc1noc(C(F)c2cc(=O)c(CN)c[nH]2)n1
C1=C(OC=C1CN(CC1=CC=C(O1)CNCCC#C)CCO)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_062,LigBuilder,DNMT1 actives,LB_ACTIVE07,6.96,C#CCCNCc1ccc(CN(CCO)Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)o1,C#CCCNCc1ccc(CN(CCO)Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)o1
c1c(nc(cc1O)/C=C/CC(=O)O)[C@@H](NC(=O)Nc1c(C(=O)O)cccc1)C1=CC=C(C1)C[NH3+],LB_DNMT1,LBACT10_020,LigBuilder,DNMT1 actives,LB_ACTIVE10,6.95,NCC1=CCC(C(=NC(=O)Nc2ccccc2C(=O)O)c2cc(=O)cc(C=CCC(=O)O)[nH]2)C1,NCC1=CCC(C(=NC(=O)Nc2ccccc2C(=O)O)c2cc(=O)cc(C=CCC(=O)O)[nH]2)C1
C(=C\c1cc(cc(c1)Br)F)(/c1cc(ccc1C(=O)O)O)\[C@@H]1CC=CC1,LB_DNMT1,LBACT05_210,LigBuilder,DNMT1 actives,LB_ACTIVE05,6.95,O=C(O)c1ccc(O)cc1/C(=C/c1cc(F)cc(Br)c1)C1CC=CC1,O=C(O)c1ccc(O)cc1C(=Cc1cc(F)cc(Br)c1)C1CC=CC1
C1=C(OC(=C1CN(CC1=CNC(=N1)CC(=O)O)CCO)CN(C)C)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_095,LigBuilder,DNMT1 actives,LB_ACTIVE07,6.95,CN(C)Cc1oc(COC(=O)c2ccc(Br)c(O)c2)cc1CN(CCO)Cc1c[nH]c(CC(=O)O)n1,CN(C)Cc1oc(COC(=O)c2ccc(Br)c(O)c2)cc1CN(CCO)Cc1c[nH]c(CC(=O)O)n1
OCCC/C=C(\N)/C1=NCN(C=N1)CCC[C@@H](C1=C(NN=C1C(=O)CO)O)CNCN,LB_DNMT1,LBACT02_038,LigBuilder,DNMT1 actives,LB_ACTIVE02,6.95,N=C(CCCCO)C1=NCN(CCCC(CNCN)c2c(C(=O)CO)[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(CNCN)c2c(C(=O)CO)[nH][nH]c2=O)C=N1
C1=CN(C(=O)[C@H](C1)C(=O)CN)C(=O)NC(=O)/C=C(/CO)\c1cc(ccc1Cl)Cl,LB_DNMT1,LBACT07_165,LigBuilder,DNMT1 actives,LB_ACTIVE07,6.94,NCC(=O)C1CC=CN(C(=O)NC(=O)CC(C=O)c2cc(Cl)ccc2Cl)C1=O,NCC(=O)C1CC=CN(C(=O)NC(=O)CC(C=O)c2cc(Cl)ccc2Cl)C1=O
C1=C(OC=C1CN(CC1=CC=C(O1)CNCCOCC(=O)O)CCO)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_057,LigBuilder,DNMT1 actives,LB_ACTIVE07,6.94,O=C(O)COCCNCc1ccc(CN(CCO)Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)o1,O=C(O)COCCNCc1ccc(CN(CCO)Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)o1
C1=C(OC(=C1CN(CC1=CNC(=N1)CC(=O)O)CCO)COC)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_110,LigBuilder,DNMT1 actives,LB_ACTIVE07,6.94,COCc1oc(COC(=O)c2ccc(Br)c(O)c2)cc1CN(CCO)Cc1c[nH]c(CC(=O)O)n1,COCc1oc(COC(=O)c2ccc(Br)c(O)c2)cc1CN(CCO)Cc1c[nH]c(CC(=O)O)n1
C(=C\c1cc(cc(c1)Br)F)(/c1cc(ccc1C(=O)O)O)\C1=NNC(=O)O1,LB_DNMT1,LBACT05_193,LigBuilder,DNMT1 actives,LB_ACTIVE05,6.93,O=C(O)c1ccc(O)cc1C(=Cc1cc(F)cc(Br)c1)c1n[nH]c(=O)o1,O=C(O)c1ccc(O)cc1C(=Cc1cc(F)cc(Br)c1)c1n[nH]c(=O)o1
C1=CNCN[C@H]1CC(=O)C1=CC(=C(O1)/C(=C\CO)/c1ccc(c(c1)Br)OC(=O)CC)CO,LB_DNMT1,LBACT03_001,LigBuilder,DNMT1 actives,LB_ACTIVE03,6.93,CCC(=O)Oc1ccc(/C(=C/CO)c2oc(C(=O)C[C@H]3CC=NCN3)cc2CO)cc1Br,CCC(=O)Oc1ccc(C(=CCO)c2oc(C(=O)CC3CC=NCN3)cc2CO)cc1Br
C1(=C(OC=C1CN(CC1=CNC(=N1)CC(=O)O)CCO)COC(=O)c1ccc(c(c1)O)Br)C(=O)C(=C)C,LB_DNMT1,LBACT07_014,LigBuilder,DNMT1 actives,LB_ACTIVE07,6.93,C=C(C)C(=O)c1c(CN(CCO)Cc2c[nH]c(CC(=O)O)n2)coc1COC(=O)c1ccc(Br)c(O)c1,C=C(C)C(=O)c1c(CN(CCO)Cc2c[nH]c(CC(=O)O)n2)coc1COC(=O)c1ccc(Br)c(O)c1
OCCC/C=C(\N)/C1=NCN(C=N1)CCC[C@@H](C1=C(NN=C1C(=O)CO)O)CO,LB_DNMT1,LBACT02_059,LigBuilder,DNMT1 actives,LB_ACTIVE02,6.93,N=C(CCCCO)C1=NCN(CCCC(C=O)c2c(C(O)CO)[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(C=O)c2c(C(O)CO)[nH][nH]c2=O)C=N1
OCCC/C=C(\N)/C1=NCN(C=N1)CCC[C@@H](C1=C(NN=C1)O)NC(=O)c1cccc(c1F)Cl,LB_DNMT1,LBACT02_114,LigBuilder,DNMT1 actives,LB_ACTIVE02,6.92,N=C(CCCCO)C1=NCN(CCC[C@H](NC(=O)c2cccc(Cl)c2F)c2c[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(NC(=O)c2cccc(Cl)c2F)c2c[nH][nH]c2=O)C=N1
C1=CN(C(=O)CC1)C(=O)NC(=O)/C(=C\C(=O)Oc1ccc(c(c1)CCNCO)Br)/CC1=NC=C(N1)CCC,LB_DNMT1,LBACT07_175,LigBuilder,DNMT1 actives,LB_ACTIVE07,6.91,CC=Cc1c[nH]c(CC(CC(=O)Oc2ccc(Br)c(CCNCO)c2)C(=O)NC(=O)N2C=CCCC2=O)n1,CC=Cc1c[nH]c(CC(CC(=O)Oc2ccc(Br)c(CCNCO)c2)C(=O)NC(=O)N2C=CCCC2=O)n1
OCCC/C=C(\N)/C1=NCN(C=N1)CCC[C@@H](C1=C(NN=C1C(=O)CO)O)CN,LB_DNMT1,LBACT02_026,LigBuilder,DNMT1 actives,LB_ACTIVE02,6.91,N=C(CCCCO)C1=NCN(CCCC(CN)c2c(C(=O)CO)[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(CN)c2c(C(=O)CO)[nH][nH]c2=O)C=N1
C(=C\C1=CCOC(=C1)CC(=O)N)/c1cc(ccc1C(=O)O)O,LB_DNMT1,LBACT05_017,LigBuilder,DNMT1 actives,LB_ACTIVE05,6.91,NC(=O)C=C1C=C(/C=C/c2cc(O)ccc2C(=O)O)CCO1,NC(=O)C=C1C=C(C=Cc2cc(O)ccc2C(=O)O)CCO1
OCCC/C=C(\N)/C1=NCN(C=N1)CCC[C@H](C1=C(NN=C1)O)CCCCCO,LB_DNMT1,LBACT02_111,LigBuilder,DNMT1 actives,LB_ACTIVE02,6.91,N=C(CCCCO)C1=NCN(CCC[C@@H](CCCCCO)c2c[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(CCCCCO)c2c[nH][nH]c2=O)C=N1
C1=C(OC=C1CCN1C(=NN=C1[C@H](N)O)CF)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_135,LigBuilder,DNMT1 actives,LB_ACTIVE07,6.91,NC(O)c1nnc(CF)n1CCc1coc(COC(=O)c2ccc(Br)c(O)c2)c1,NC(O)c1nnc(CF)n1CCc1coc(COC(=O)c2ccc(Br)c(O)c2)c1
C(=C)(c1cc(ccc1C(=O)O)O)C1=NNN=C1[C@@H](C)N,LB_DNMT1,LBACT05_153,LigBuilder,DNMT1 actives,LB_ACTIVE05,6.91,CC(=N)c1[nH]nnc1C(C)c1cc(O)ccc1C(=O)O,CC(=N)c1[nH]nnc1C(C)c1cc(O)ccc1C(=O)O
Oc1cccc(c1)/C(=C\C(=O)N[C@@H]1C=NC(=CC1)CNCC(=O)N)/C1=NN=C(O1)CCCO,LB_DNMT1,LBACT08_066,LigBuilder,DNMT1 actives,LB_ACTIVE08,6.91,NC(=O)CNCc1ccc(NC(=O)CC(c2cccc(O)c2)c2nnc(CCCO)o2)cn1,NC(=O)CNCc1ccc(NC(=O)CC(c2cccc(O)c2)c2nnc(CCCO)o2)cn1
C(=C\c1cc(cc(c1)Br)F)(/c1cc(ccc1C(=O)O)O)\[C@H]1CCNN1,LB_DNMT1,LBACT05_211,LigBuilder,DNMT1 actives,LB_ACTIVE05,6.91,O=C(O)c1ccc(O)cc1/C(=C/c1cc(F)cc(Br)c1)[C@H]1CCNN1,O=C(O)c1ccc(O)cc1C(=Cc1cc(F)cc(Br)c1)C1CCNN1
C(=C\C1=C(N=CO1)C[C@H](CO)N)/c1cc(ccc1C(=O)O)O,LB_DNMT1,LBACT05_194,LigBuilder,DNMT1 actives,LB_ACTIVE05,6.91,N[C@@H](CO)Cc1ncoc1/C=C/c1cc(O)ccc1C(=O)O,NC(CO)Cc1ncoc1C=Cc1cc(O)ccc1C(=O)O
c1c(cc2c(c1)NCO2)OC/C=C(/CN)\c1ccc(cc1C(=O)O)C1=NOC(=C1)C(=O)N,LB_DNMT1,LBACT10_013,LigBuilder,DNMT1 actives,LB_ACTIVE10,6.9,NC/C(=C/COc1ccc2c(c1)OCN2)c1ccc(-c2cc(C(N)=O)on2)cc1C(=O)O,NCC(=CCOc1ccc2c(c1)OCN2)c1ccc(-c2cc(C(N)=O)on2)cc1C(=O)O
C1=CNCN[C@H]1CC(=O)C1=CC(=C(O1)/C(=C\CO)/c1ccc(c(c1)Br)OC(=O)CCCF)CO,LB_DNMT1,LBACT03_007,LigBuilder,DNMT1 actives,LB_ACTIVE03,6.89,O=C(CCCF)Oc1ccc(/C(=C/CO)c2oc(C(=O)C[C@H]3CC=NCN3)cc2CO)cc1Br,O=C(CCCF)Oc1ccc(C(=CCO)c2oc(C(=O)CC3CC=NCN3)cc2CO)cc1Br
C(=C\C1=C(N=CO1)[C@@]1(CN1)CC[NH3+])/c1cc(ccc1C(=O)O)O,LB_DNMT1,LBACT05_235,LigBuilder,DNMT1 actives,LB_ACTIVE05,6.89,NCC[C@@]1(c2ncoc2/C=C/c2cc(O)ccc2C(=O)O)CN1,NCCC1(c2ncoc2C=Cc2cc(O)ccc2C(=O)O)CN1
C(=C\c1cc(cc(c1)Br)F)(/c1cc(ccc1C(=O)O)O)\[C@@H]1C=CC=C1,LB_DNMT1,LBACT05_222,LigBuilder,DNMT1 actives,LB_ACTIVE05,6.89,O=C(O)c1ccc(O)cc1/C(=C/c1cc(F)cc(Br)c1)C1C=CC=C1,O=C(O)c1ccc(O)cc1C(=Cc1cc(F)cc(Br)c1)C1C=CC=C1
C(=O)(O)C1=CN(C=C1C(=O)N)C[C@H](N1CC(=CC1)CN)c1cccc(c1O)C(=O)O,LB_DNMT1,LBACT09_037,LigBuilder,DNMT1 actives,LB_ACTIVE09,6.88,NCC1=CCN([C@@H](Cn2cc(C(N)=O)c(C(=O)O)c2)c2cccc(C(=O)O)c2O)C1,NCC1=CCN(C(Cn2cc(C(N)=O)c(C(=O)O)c2)c2cccc(C(=O)O)c2O)C1
OCCC/C=C(\N)/C1=NCN(C=N1)CCC[C@@H](C1=C(NN=C1C(=O)CO)O)C(=O)CN,LB_DNMT1,LBACT02_074,LigBuilder,DNMT1 actives,LB_ACTIVE02,6.88,N=C(CCCCO)C1=NCN(CCCC(C(=O)CN)c2c(C(=O)CO)[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(C(=O)CN)c2c(C(=O)CO)[nH][nH]c2=O)C=N1
C(=O)(Nc1ccc(c(c1)N(C(=O)CCl)CCC(=O)NC)CN)C1=COC[C@@H](O1)C[NH3+],LB_DNMT1,LBACT08_121,LigBuilder,DNMT1 actives,LB_ACTIVE08,6.88,CNC(=O)CCN(C(=O)CCl)c1cc(NC(=O)C2=COC[C@H](CN)O2)ccc1CN,CNC(=O)CCN(C(=O)CCl)c1cc(NC(=O)C2=COCC(CN)O2)ccc1CN
C1(=CN[C@@H](NC1)C(=O)O)C(=O)CNCCC1=C(C(=CO1)C#C)C(=O)Nc1ccc(c(c1)Cl)F,LB_DNMT1,LBACT06_104,LigBuilder,DNMT1 actives,LB_ACTIVE06,6.88,C#Cc1coc(CCNCC(O)c2cnc(C(O)O)nc2)c1C(=O)Nc1ccc(F)c(Cl)c1,C#Cc1coc(CCNCC(O)c2cnc(C(O)O)nc2)c1C(=O)Nc1ccc(F)c(Cl)c1
C(=C\c1cc(cc(c1)Br)F)(/c1cc(ccc1C(=O)O)O)\[C@H](N)OC,LB_DNMT1,LBACT05_203,LigBuilder,DNMT1 actives,LB_ACTIVE05,6.88,CO[C@@H](N)/C(=C\c1cc(F)cc(Br)c1)c1cc(O)ccc1C(=O)O,COC(N)C(=Cc1cc(F)cc(Br)c1)c1cc(O)ccc1C(=O)O
C1C[NH2+]C[C@@H]([NH2+]1)/C(=C/CC(=O)C1=C(NC=C1)CC(=O)CNc1ccccc1C(=O)O)/CN,LB_DNMT1,LBACT03_030,LigBuilder,DNMT1 actives,LB_ACTIVE03,6.88,NCC(CCC(=O)c1cc[nH]c1CC(=O)C=Nc1ccccc1C(=O)O)[C@H]1CNCCN1,NCC(CCC(=O)c1cc[nH]c1CC(=O)C=Nc1ccccc1C(=O)O)C1CNCCN1
Oc1cccc(c1)/C(=C\C(=O)Nc1cc(c(nc1)N)C[C@H](C(=O)O)O)/C(=O)c1ccncc1,LB_DNMT1,LBACT08_100,LigBuilder,DNMT1 actives,LB_ACTIVE08,6.87,N=c1[nH]cc(NC(=O)CC(C(=O)c2ccncc2)c2cccc(O)c2)cc1CC(=O)C(=O)O,N=c1[nH]cc(NC(=O)CC(C(=O)c2ccncc2)c2cccc(O)c2)cc1CC(=O)C(=O)O
C(=C\c1cc(cc(c1)Br)F)(/c1cc(ccc1C(=O)O)O)\C[C@H](O)C1=NON=C1,LB_DNMT1,LBACT05_241,LigBuilder,DNMT1 actives,LB_ACTIVE05,6.87,O=C(CC(Cc1cc(F)cc(Br)c1)c1cc(O)ccc1C(=O)O)c1cnon1,O=C(CC(Cc1cc(F)cc(Br)c1)c1cc(O)ccc1C(=O)O)c1cnon1
C1C[NH2+]C[C@@H]([NH2+]1)/C=C/CC(=O)N1N=C(N=N1)COC(=O)c1ccc(cc1)CCC(=O)O,LB_DNMT1,LBACT03_056,LigBuilder,DNMT1 actives,LB_ACTIVE03,6.86,O=C(O)CCc1ccc(C(=O)OCc2nnn(C(=O)C=CC[C@H]3CNCCN3)n2)cc1,O=C(O)CCc1ccc(C(=O)OCc2nnn(C(=O)C=CCC3CNCCN3)n2)cc1
C(=C\[C@@H](C(=O)CC1=NON=C1)CCCCN)(/c1cc(ccc1C(=O)O)O)\C1=NNN=C1,LB_DNMT1,LBACT05_144,LigBuilder,DNMT1 actives,LB_ACTIVE05,6.86,NCCCCC(=CC(c1c[nH]nn1)c1cc(O)ccc1C(=O)O)C(=O)Cc1cnon1,NCCCCC(=CC(c1c[nH]nn1)c1cc(O)ccc1C(=O)O)C(=O)Cc1cnon1
OCCC/C=C(\N)/C1=N[C@@H](N(C=N1)CCCCC1=C(NN=C1C(=O)CO)O)CC[NH3+],LB_DNMT1,LBACT02_073,LigBuilder,DNMT1 actives,LB_ACTIVE02,6.86,N=C(CCCCO)C1=N[C@H](CCN)N(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NC(CCN)N(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1
C1=C(OC=C1[C@@H](C)c1cc(ccc1F)O)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_070,LigBuilder,DNMT1 actives,LB_ACTIVE07,6.86,C[C@H](c1coc(COC(=O)c2ccc(Br)c(O)c2)c1)c1cc(O)ccc1F,CC(c1coc(COC(=O)c2ccc(Br)c(O)c2)c1)c1cc(O)ccc1F
c1(c(c(cnc1)Cl)OC(=O)CN)C(=C)c1cc(cc(c1)[C@H](CO)NCCC(=O)O)CF,LB_DNMT1,LBACT04_007,LigBuilder,DNMT1 actives,LB_ACTIVE04,6.85,C=C(c1cc(CF)cc([C@H](CO)NCCC(=O)O)c1)c1cncc(Cl)c1OC(=O)CN,C=C(c1cc(CF)cc(C(CO)NCCC(=O)O)c1)c1cncc(Cl)c1OC(=O)CN
C1=C(OC=C1[C@H](N(CC1=CC(=CO1)C(=O)CO)CCO)CCCN)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_013,LigBuilder,DNMT1 actives,LB_ACTIVE07,6.85,NCCC[C@H](c1coc(COC(=O)c2ccc(Br)c(O)c2)c1)N(CCO)Cc1cc(C(=O)CO)co1,NCCCC(c1coc(COC(=O)c2ccc(Br)c(O)c2)c1)N(CCO)Cc1cc(C(=O)CO)co1
C(=C\c1cc(cc(c1)Br)F)(/c1cc(ccc1C(=O)O)O)\C1=NNN=N1,LB_DNMT1,LBACT05_185,LigBuilder,DNMT1 actives,LB_ACTIVE05,6.85,O=C(O)c1ccc(O)cc1C(=Cc1cc(F)cc(Br)c1)c1nn[nH]n1,O=C(O)c1ccc(O)cc1C(=Cc1cc(F)cc(Br)c1)c1nn[nH]n1
C(=O)(N1CC[C@@H]1CCC1=NC=C(O1)CCN(C(=O)CO)c1cc(cc(c1)C(=O)CO)/C=C/CCO)O,LB_DNMT1,LBACT10_010,LigBuilder,DNMT1 actives,LB_ACTIVE10,6.85,O=C(CO)c1cc(/C=C/CCO)cc(N(CCc2cnc(CC[C@H]3CCN3C(=O)O)o2)C(=O)CO)c1,O=C(CO)c1cc(C=CCCO)cc(N(CCc2cnc(CCC3CCN3C(=O)O)o2)C(=O)CO)c1
OCCC/C=C(\N)/C1=NCN(C=N1)CCC[C@@H](C1=C(NN=C1C(=O)CO)O)COC,LB_DNMT1,LBACT02_091,LigBuilder,DNMT1 actives,LB_ACTIVE02,6.85,COCC(CCCN1C=NC(C(=N)CCCCO)=NC1)c1c(C(=O)CO)[nH][nH]c1=O,COCC(CCCN1C=NC(C(=N)CCCCO)=NC1)c1c(C(=O)CO)[nH][nH]c1=O
C1(=CN[C@@H](NC1)C(=O)O)C(=O)CNCCC1=NC(=NO1)CN/C=C/C(=O)c1ccc(cc1)F,LB_DNMT1,LBACT06_054,LigBuilder,DNMT1 actives,LB_ACTIVE06,6.84,O=C(CC=NCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1)c1ccc(F)cc1,O=C(CC=NCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1)c1ccc(F)cc1
C(=C\C1=CCON1C[C@@H](CCCC)COCCO)(/c1cc(ccc1C(=O)O)O)\C1=NON=C1,LB_DNMT1,LBACT05_113,LigBuilder,DNMT1 actives,LB_ACTIVE05,6.83,CCCC[C@@H](COCCO)CN1OCC=C1/C=C(\c1cnon1)c1cc(O)ccc1C(=O)O,CCCCC(COCCO)CN1OCC=C1C=C(c1cnon1)c1cc(O)ccc1C(=O)O
C1(=NC(=NO1)CN/C(=C\C1=CCC=C1CCCO)/CN)[C@@H](F)C1=CC(=O)C=C(N1)C(=O)CN,LB_DNMT1,LBACT08_005,LigBuilder,DNMT1 actives,LB_ACTIVE08,6.83,N=CC(CC1=CCC=C1CCCO)NCc1noc(C(F)c2cc(=O)cc(C(=O)CN)[nH]2)n1,N=CC(CC1=CCC=C1CCCO)NCc1noc(C(F)c2cc(=O)cc(C(=O)CN)[nH]2)n1
C(=C\c1cc(cc(c1)Br)F)(/c1cc(ccc1C(=O)O)O)\C[NH3+],LB_DNMT1,LBACT05_187,LigBuilder,DNMT1 actives,LB_ACTIVE05,6.83,NC/C(=C\c1cc(F)cc(Br)c1)c1cc(O)ccc1C(=O)O,NCC(=Cc1cc(F)cc(Br)c1)c1cc(O)ccc1C(=O)O
OCCC/C=C(\N)/C1=NCN(C=N1)CCC[C@@H](C1=C(NN=C1C(=O)CO)O)C(=O)NCCO,LB_DNMT1,LBACT02_095,LigBuilder,DNMT1 actives,LB_ACTIVE02,6.83,N=C(CCCCO)C1=NCN(CCCC(C(=O)NCCO)c2c(C(=O)CO)[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(C(=O)NCC=O)c2c(C(O)CO)[nH][nH]c2=O)C=N1
OCCC/C=C(\N)/C1=NCN(C=N1)CCCCC1=C(NN=C1C(=O)CO)O,LB_DNMT1,LBACT02_004,LigBuilder,DNMT1 actives,LB_ACTIVE02,6.81,N=C(CCCCO)C1=NCN(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1
OCCC/C=C(\N)/C1=NCN(C=N1)CCC[C@H](C1=C(NN=C1)O)CCl,LB_DNMT1,LBACT02_068,LigBuilder,DNMT1 actives,LB_ACTIVE02,6.81,N=C(CCCCO)C1=NCN(CCC[C@@H](CCl)c2c[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(CCl)c2c[nH][nH]c2=O)C=N1
C1=C(OC=C1CN(CC1=CNC(=N1)CC(=O)NC)CCO)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_038,LigBuilder,DNMT1 actives,LB_ACTIVE07,6.8,CNC(=O)Cc1nc(CN(CCO)Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)c[nH]1,CNC(=O)Cc1nc(CN(CCO)Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)c[nH]1
C1(=CC=CO1)[C@@H](/C=C/CC1=NC=C(N1CC(=O)OCC(=O)c1cc(ccc1O)Cl)CN)COCCCO,LB_DNMT1,LBACT01_039,LigBuilder,DNMT1 actives,LB_ACTIVE01,6.8,NCc1cnc(C/C=C/[C@@H](COCCCO)c2ccco2)n1CC(=O)OCC(=O)c1cc(Cl)ccc1O,NCc1cnc(CC=CC(COCCCO)c2ccco2)n1CC(=O)OCC(=O)c1cc(Cl)ccc1O
C1(=NC(=NO1)CN/C(=C\C1=CCC=C1)/CN)[C@@H](F)C1=CC(=O)C(=CN1CCCl)CN,LB_DNMT1,LBACT08_016,LigBuilder,DNMT1 actives,LB_ACTIVE08,6.8,N=CC(CC1=CCC=C1)NCc1noc(C(F)c2cc(=O)c(CN)cn2CCCl)n1,N=CC(CC1=CCC=C1)NCc1noc(C(F)c2cc(=O)c(CN)cn2CCCl)n1
C1=C(N(C(=O)CC1)C(=O)NC(=O)NC(=O)[C@@](O)(C1=NN=CN1)CN)CC#C,LB_DNMT1,LBACT07_161,LigBuilder,DNMT1 actives,LB_ACTIVE07,6.8,C#CCC1=CCCC(=O)N1C(=O)NC(=O)NC(=O)[C@](O)(CN)c1nc[nH]n1,C#CCC1=CCCC(=O)N1C(=O)NC(=O)NC(=O)C(O)(CN)c1nc[nH]n1
C(=C\c1cc(cc(c1)Br)F)(/c1cc(ccc1C(=O)O)O)\[C@H]1CC=CO1,LB_DNMT1,LBACT05_225,LigBuilder,DNMT1 actives,LB_ACTIVE05,6.8,O=C(O)c1ccc(O)cc1/C(=C/c1cc(F)cc(Br)c1)[C@H]1CC=CO1,O=C(O)c1ccc(O)cc1C(=Cc1cc(F)cc(Br)c1)C1CC=CO1
OCCC/C(=C(\N)/C1=NCN(C=N1)CCCCC1=C(NN=C1C(=O)CO)O)/COC(=O)C,LB_DNMT1,LBACT02_094,LigBuilder,DNMT1 actives,LB_ACTIVE02,6.79,CC(=O)OCC(CCCO)C(=N)C1=NCN(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1,CC(=O)OCC(CCCO)C(=N)C1=NCN(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1
