SMILES,DATABASE,ID,PROGRAM,FRAGMENTS,DATASET,PROGRAM_SCORE,SMILES_chiral,SMILES_no_chiral,HBA,HBD,RB,LogP,TPSA,MW,QED,SA,LeDock_scores,Vina_scores,HAC,LE_LeDock,LE_Vina,DTM,Quartile,SVM + RDK,FFNN + Morgan,SCAFFOLD
O=C(c1ccc2ncc(-c3ccc(Cl)cc3)c(C(=O)CO)c2c1)c1ccco1,AB_CDEPI,ABCEP01_27,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=C(c1ccc2ncc(-c3ccc(Cl)cc3)c(C(=O)CO)c2c1)c1ccco1,O=C(c1ccc2ncc(-c3ccc(Cl)cc3)c(C(=O)CO)c2c1)c1ccco1,5,1,5,4.554200000000004,80.4,391.8100000000002,0.504,2.462,-7.22,-8.584,28,-0.257857143,-0.306571429,0.8911355217085374,Q4,0,0,O=C(c1ccc2ncc(-c3ccccc3)cc2c1)c1ccco1
Cc1ccc2c(c1)C(C(=O)C(CCO)C(CCCO)Cc1ccncc1)N(Cl)CC(=O)N2,AB_CDEPI,ABCEP01_28,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,Cc1ccc2c(c1)C(C(=O)C(CCO)C(CCCO)Cc1ccncc1)N(Cl)CC(=O)N2,Cc1ccc2c(c1)C(C(=O)C(CCO)C(CCCO)Cc1ccncc1)N(Cl)CC(=O)N2,6,3,10,3.038120000000001,102.76,459.9740000000001,0.472,4.164,-8.25,-7.575,32,-0.2578125,-0.23671875,0.8848404873937543,Q4,0,0,O=C1CNC(C(=O)CCCc2ccncc2)c2ccccc2N1
CCCOC(=O)Cc1ccc(NC(=O)C2SCc3c(O)n(-c4ccc(Cl)cc4)c(=O)n32)cc1,AB_CDEPI,ABCEP01_29,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CCCOC(=O)Cc1ccc(NC(=O)C2SCc3c(O)n(-c4ccc(Cl)cc4)c(=O)n32)cc1,CCCOC(=O)Cc1ccc(NC(=O)C2SCc3c(O)n(-c4ccc(Cl)cc4)c(=O)n32)cc1,8,2,7,3.8778000000000015,102.56,487.96500000000015,0.49,3.264,-7.45,-8.729,33,-0.225757576,-0.264515152,0.8960743636788512,Q4,0,1,O=C(Nc1ccccc1)C1SCc2cn(-c3ccccc3)c(=O)n21
O=C1CNC(c2csc(=Nc3ccc(-c4ccc(C(=O)OCF)cc4)cc3)[nH]2)c2cc(O)ccc2N1,AB_CDEPI,ABCEP01_30,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=C1CNC(c2csc(=Nc3ccc(-c4ccc(C(=O)OCF)cc4)cc3)[nH]2)c2cc(O)ccc2N1,O=C1CNC(c2csc(=Nc3ccc(-c4ccc(C(=O)OCF)cc4)cc3)[nH]2)c2cc(O)ccc2N1,7,4,5,4.396100000000002,115.81000000000002,504.5430000000002,0.238,3.752,-8.99,-9.087,36,-0.249722222,-0.252416667,0.9099303935044448,Q4,0,0,O=C1CNC(c2csc(=Nc3ccc(-c4ccccc4)cc3)[nH]2)c2ccccc2N1
CCC(CCCO)C(CC=O)C(=O)C1c2cc(O)ccc2NC(O)CN1c1ccccc1,AB_CDEPI,ABCEP01_31,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CCC(CCCO)C(CC=O)C(=O)C1c2cc(O)ccc2NC(O)CN1c1ccccc1,CCC(CCCO)C(CC=O)C(=O)C1c2cc(O)ccc2NC(O)CN1c1ccccc1,7,4,10,3.256800000000001,110.1,440.5400000000001,0.332,4.35,-7.46,-7.252,32,-0.233125,-0.226625,0.8949738717618435,Q4,0,0,c1ccc(N2CCNc3ccccc3C2)cc1
Cc1nn(-c2ccc(CO)cc2-c2ccccc2O)c2c1C(C1(C)CC(C)CCO1)SCC(=O)N2,AB_CDEPI,ABCEP01_32,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,Cc1nn(-c2ccc(CO)cc2-c2ccccc2O)c2c1C(C1(C)CC(C)CCO1)SCC(=O)N2,Cc1nn(-c2ccc(CO)cc2-c2ccccc2O)c2c1C(C1(C)CC(C)CCO1)SCC(=O)N2,7,3,4,4.977220000000004,96.61,493.6290000000004,0.475,4.252,-8.53,-8.209,35,-0.243714286,-0.234542857,0.8858168801722569,Q4,0,1,O=C1CSC(C2CCCCO2)c2cnn(-c3ccccc3-c3ccccc3)c2N1
Cc1csc(=Nc2ccc(-c3cc(-c4ccccc4)[nH]c(=NS(C)(=O)=O)n3)cc2)[nH]1,AB_CDEPI,ABCEP01_33,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,Cc1csc(=Nc2ccc(-c3cc(-c4ccccc4)[nH]c(=NS(C)(=O)=O)n3)cc2)[nH]1,Cc1csc(=Nc2ccc(-c3cc(-c4ccccc4)[nH]c(=NS(C)(=O)=O)n3)cc2)[nH]1,5,2,4,3.5344200000000026,103.33,437.5500000000001,0.51,3.296,-8.83,-9.654,30,-0.294333333,-0.3218,0.9134058942676964,Q4,0,0,N=c1nc(-c2ccc(N=c3[nH]ccs3)cc2)cc(-c2ccccc2)[nH]1
O=c1n(-c2cccc([N+](=O)[O-])c2)c(C2NCc3ccccc3-n3cccc32)c2n1C(CO)SC2,AB_CDEPI,ABCEP01_34,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=c1n(-c2cccc([N+](=O)[O-])c2)c(C2NCc3ccccc3-n3cccc32)c2n1C(CO)SC2,O=c1n(-c2cccc([N+](=O)[O-])c2)c(C2NCc3ccccc3-n3cccc32)c2n1C(CO)SC2,9,2,4,3.268200000000002,107.26,475.5300000000002,0.347,4.025,-8.25,-8.648,34,-0.242647059,-0.254352941,0.9127848737274236,Q4,0,0,O=c1n2c(c(C3NCc4ccccc4-n4cccc43)n1-c1ccccc1)CSC2
Cn1nc(-c2nc3cccnc3n2-c2ccc3[nH]ccc3c2)c2c1CCN(S(=O)(=O)NCOC=O)C2,AB_CDEPI,ABCEP01_35,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,Cn1nc(-c2nc3cccnc3n2-c2ccc3[nH]ccc3c2)c2c1CCN(S(=O)(=O)NCOC=O)C2,Cn1nc(-c2nc3cccnc3n2-c2ccc3[nH]ccc3c2)c2c1CCN(S(=O)(=O)NCOC=O)C2,9,2,7,1.6252999999999993,140.03,506.54800000000034,0.194,3.363,-8.1,-9.459,36,-0.225,-0.26275,0.8841826620412333,Q4,0,0,c1cnc2c(c1)nc(-c1n[nH]c3c1CNCC3)n2-c1ccc2[nH]ccc2c1
CC(COC=O)Cc1ccc(N=c2[nH]c(-c3cc(Cl)c(CO)c(CO)c3)nc3ccccc23)cc1,AB_CDEPI,ABCEP01_36,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CC(COC=O)Cc1ccc(N=c2[nH]c(-c3cc(Cl)c(CO)c(CO)c3)nc3ccccc23)cc1,CC(COC=O)Cc1ccc(N=c2[nH]c(-c3cc(Cl)c(CO)c(CO)c3)nc3ccccc23)cc1,6,3,9,4.451900000000003,107.8,491.9750000000002,0.3,3.67,-9.19,-9.374,35,-0.262571429,-0.267828571,0.8975779057235767,Q4,0,0,c1ccc(N=c2[nH]c(-c3ccccc3)nc3ccccc23)cc1
CC(=O)OCCC1NCc2cc(-c3ccccc3CO)c(CCO)cc2-n2cccc21,AB_CDEPI,ABCEP01_37,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CC(=O)OCCC1NCc2cc(-c3ccccc3CO)c(CCO)cc2-n2cccc21,CC(=O)OCCC1NCc2cc(-c3ccccc3CO)c(CCO)cc2-n2cccc21,6,3,7,3.268900000000002,83.72,420.5090000000002,0.511,3.432,-8.59,-8.726,31,-0.277096774,-0.281483871,0.8881047157591389,Q4,0,0,c1ccc(-c2ccc3c(c2)CNCc2cccn2-3)cc1
O=C(NC1(c2ccccn2)CCN(c2ccco2)CC1c1ccccc1)c1cccnc1,AB_CDEPI,ABCEP01_38,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=C(NC1(c2ccccn2)CCN(c2ccco2)CC1c1ccccc1)c1cccnc1,O=C(NC1(c2ccccn2)CCN(c2ccco2)CC1c1ccccc1)c1cccnc1,5,1,5,4.389000000000004,71.26,424.5040000000001,0.515,3.629,-6.36,-8.655,32,-0.19875,-0.27046875,0.8849907541681967,Q4,0,0,O=C(NC1(c2ccccn2)CCN(c2ccco2)CC1c1ccccc1)c1cccnc1
Cc1ccc(-c2cc(CO)c(CN(Cn3c(C)nc4cc(CC(C)NC=O)ccc43)C(N)=O)cc2CO)cc1,AB_CDEPI,ABCEP01_39,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,Cc1ccc(-c2cc(CO)c(CN(Cn3c(C)nc4cc(CC(C)NC=O)ccc43)C(N)=O)cc2CO)cc1,Cc1ccc(-c2cc(CO)c(CN(Cn3c(C)nc4cc(CC(C)NC=O)ccc43)C(N)=O)cc2CO)cc1,6,4,11,3.5201400000000014,133.70999999999998,529.6410000000003,0.221,3.61,-8.72,-8.683,39,-0.223589744,-0.222641026,0.8908063627314444,Q4,0,0,c1ccc(-c2ccc(CNCn3cnc4ccccc43)cc2)cc1
Cc1ccc(NC(=O)CNC(=O)C(CCSCc2ccc(C3CCCCC3)cc2)NC=O)cc1,AB_CDEPI,ABCEP01_40,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,Cc1ccc(NC(=O)CNC(=O)C(CCSCc2ccc(C3CCCCC3)cc2)NC=O)cc1,Cc1ccc(NC(=O)CNC(=O)C(CCSCc2ccc(C3CCCCC3)cc2)NC=O)cc1,4,3,12,4.535520000000004,87.30000000000001,481.66200000000026,0.307,2.867,-9.42,-8.932,34,-0.277058824,-0.262705882,0.8922695683711039,Q4,0,1,O=C(CCCSCc1ccc(C2CCCCC2)cc1)NCC(=O)Nc1ccccc1
O=[N+]([O-])c1ccc(-c2nc(=NN3CCc4ccccc4C3)c3ccccc3[nH]2)cc1,AB_CDEPI,ABCEP01_41,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=[N+]([O-])c1ccc(-c2nc(=NN3CCc4ccccc4C3)c3ccccc3[nH]2)cc1,O=[N+]([O-])c1ccc(-c2nc(=NN3CCc4ccccc4C3)c3ccccc3[nH]2)cc1,5,1,3,4.012100000000002,87.41999999999999,397.4380000000001,0.418,2.773,-8.57,-10.491,30,-0.285666667,-0.3497,0.9029520488946708,Q4,0,0,c1ccc(-c2nc(=NN3CCc4ccccc4C3)c3ccccc3[nH]2)cc1
CC(NC(=O)CSC1NCc2ccccc2-n2cccc21)C(=O)OCc1ccccn1,AB_CDEPI,ABCEP01_42,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CC(NC(=O)CSC1NCc2ccccc2-n2cccc21)C(=O)OCc1ccccn1,CC(NC(=O)CSC1NCc2ccccc2-n2cccc21)C(=O)OCc1ccccn1,7,2,7,2.955400000000001,85.25,436.5370000000002,0.554,3.589,-7.85,-8.697,31,-0.253225806,-0.280548387,0.8756966265689848,Q4,0,0,O=C(CSC1NCc2ccccc2-n2cccc21)NCC(=O)OCc1ccccn1
CC1CC(Cl)CN(CSCC(=O)N=c2o[nH]cc2-c2ccc(F)cc2)C1,AB_CDEPI,ABCEP01_43,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CC1CC(Cl)CN(CSCC(=O)N=c2o[nH]cc2-c2ccc(F)cc2)C1,CC1CC(Cl)CN(CSCC(=O)N=c2o[nH]cc2-c2ccc(F)cc2)C1,4,1,5,3.4810000000000016,61.6,397.9030000000001,0.784,4.165,-8.37,-8.484,26,-0.321923077,-0.326307692,0.8897698468346549,Q4,0,1,O=C(CSCN1CCCCC1)N=c1o[nH]cc1-c1ccccc1
Cn1nc(C(=O)c2ccc3[nH]ccc3c2)c2c1CCN(S(=O)(=O)Nc1ccc(CO)cc1CO)C2,AB_CDEPI,ABCEP01_44,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,Cn1nc(C(=O)c2ccc3[nH]ccc3c2)c2c1CCN(S(=O)(=O)Nc1ccc(CO)cc1CO)C2,Cn1nc(C(=O)c2ccc3[nH]ccc3c2)c2c1CCN(S(=O)(=O)Nc1ccc(CO)cc1CO)C2,7,4,7,1.832,140.55,495.5610000000002,0.288,3.037,-7.88,-10,35,-0.225142857,-0.285714286,0.8796750812277734,Q4,0,0,O=C(c1ccc2[nH]ccc2c1)c1n[nH]c2c1CN(S(=O)(=O)Nc1ccccc1)CC2
O=C(CCC(=O)c1ccccn1)NCN1CC(c2ccccc2)CC1c1ccccc1,AB_CDEPI,ABCEP01_45,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=C(CCC(=O)c1ccccn1)NCN1CC(c2ccccc2)CC1c1ccccc1,O=C(CCC(=O)c1ccccn1)NCN1CC(c2ccccc2)CC1c1ccccc1,4,1,8,4.349000000000004,62.3,413.5210000000001,0.558,3.189,-8.73,-10.019,31,-0.281612903,-0.323193548,0.8702885775252687,Q4,0,0,O=C(CCC(=O)c1ccccn1)NCN1CC(c2ccccc2)CC1c1ccccc1
CC1CC(C#N)CN(CSCC(=O)N=c2o[nH]cc2-c2ccc(Cl)cc2)C1,AB_CDEPI,ABCEP01_46,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CC1CC(C#N)CN(CSCC(=O)N=c2o[nH]cc2-c2ccc(Cl)cc2)C1,CC1CC(C#N)CN(CSCC(=O)N=c2o[nH]cc2-c2ccc(Cl)cc2)C1,5,1,5,3.527680000000002,85.38999999999999,404.9230000000001,0.823,4.213,-8.09,-8.35,27,-0.29962963,-0.309259259,0.894047006,Q4,0,1,O=C(CSCN1CCCCC1)N=c1o[nH]cc1-c1ccccc1
OCc1ccc(C(c2ccccc2)c2nnnn2O)cc1N1CCN(c2ccco2)CC1,AB_CDEPI,ABCEP01_47,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,OCc1ccc(C(c2ccccc2)c2nnnn2O)cc1N1CCN(c2ccco2)CC1,OCc1ccc(C(c2ccccc2)c2nnnn2O)cc1N1CCN(c2ccco2)CC1,9,2,6,2.5025000000000004,103.68,432.48400000000026,0.448,3.392,-7.94,-8.342,32,-0.248125,-0.2606875,0.8978517713594202,Q4,0,0,c1ccc(C(c2cccc(N3CCN(c4ccco4)CC3)c2)c2nnn[nH]2)cc1
Cc1ccc(-c2cc(CO)c(CN(Cc3ccc(C(F)(F)F)cc3)C(N)=O)cc2CO)cc1,AB_CDEPI,ABCEP01_48,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,Cc1ccc(-c2cc(CO)c(CN(Cc3ccc(C(F)(F)F)cc3)C(N)=O)cc2CO)cc1,Cc1ccc(-c2cc(CO)c(CN(Cc3ccc(C(F)(F)F)cc3)C(N)=O)cc2CO)cc1,3,3,7,4.746320000000005,86.79,458.4800000000001,0.478,2.574,-7.52,-9.156,33,-0.227878788,-0.277454545,0.9133434525710163,Q4,0,0,c1ccc(CNCc2ccc(-c3ccccc3)cc2)cc1
O=C(CSCC1CNCC(CCO)C1)N=c1o[nH]cc1-c1ccc(Cl)cc1,AB_CDEPI,ABCEP01_49,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=C(CSCC1CNCC(CCO)C1)N=c1o[nH]cc1-c1ccc(Cl)cc1,O=C(CSCC1CNCC(CCO)C1)N=c1o[nH]cc1-c1ccc(Cl)cc1,5,3,7,2.6967000000000008,90.62,409.9390000000001,0.654,4.07,-9.41,-7.603,27,-0.348518519,-0.281592593,0.9076932466585856,Q4,0,1,O=C(CSCC1CCCNC1)N=c1o[nH]cc1-c1ccccc1
Cc1ccc2c(c1)c(CCNC(=O)c1cccc(NC(=O)C3C4CC5OC(=O)C3C5C4)c1)c(O)n2C,AB_CDEPI,ABCEP01_50,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,Cc1ccc2c(c1)c(CCNC(=O)c1cccc(NC(=O)C3C4CC5OC(=O)C3C5C4)c1)c(O)n2C,Cc1ccc2c(c1)c(CCNC(=O)c1cccc(NC(=O)C3C4CC5OC(=O)C3C5C4)c1)c(O)n2C,6,3,6,3.3009200000000014,109.66,487.5560000000003,0.462,4.626,-8.54,-11.335,36,-0.237222222,-0.314861111,0.8807783177066264,Q4,0,0,O=C(NCCc1c[nH]c2ccccc12)c1cccc(NC(=O)C2C3CC4OC(=O)C2C4C3)c1
CC(=O)NC1NCc2cc(-c3ccccc3C(F)(F)F)c(CCO)cc2-n2cccc21,AB_CDEPI,ABCEP01_51,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CC(=O)NC1NCc2cc(-c3ccccc3C(F)(F)F)c(CCO)cc2-n2cccc21,CC(=O)NC1NCc2cc(-c3ccccc3C(F)(F)F)c(CCO)cc2-n2cccc21,4,3,4,3.935800000000003,66.28999999999999,429.4420000000002,0.589,3.516,-7.89,-8.919,31,-0.254516129,-0.287709677,0.895956704,Q4,0,0,c1ccc(-c2ccc3c(c2)CNCc2cccn2-3)cc1
O=C(OCF)c1ccc(-c2ccc(N=c3[nH]c(N4CCN(F)CC4)cs3)cc2)cc1,AB_CDEPI,ABCEP01_52,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=C(OCF)c1ccc(-c2ccc(N=c3[nH]c(N4CCN(F)CC4)cs3)cc2)cc1,O=C(OCF)c1ccc(-c2ccc(N=c3[nH]c(N4CCN(F)CC4)cs3)cc2)cc1,6,1,5,4.065900000000003,60.93,430.4800000000002,0.49,3.277,-7.87,-8.424,30,-0.262333333,-0.2808,0.9010232828038404,Q4,0,0,c1ccc(-c2ccc(N=c3[nH]c(N4CCNCC4)cs3)cc2)cc1
CC(=O)OCCc1ccc2c(c1)C(C(=O)C(CCO)C(CCCO)Cc1ccncc1)N(Cl)CC(=O)N2,AB_CDEPI,ABCEP01_53,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CC(=O)OCCc1ccc2c(c1)C(C(=O)C(CCO)C(CCCO)Cc1ccncc1)N(Cl)CC(=O)N2,CC(=O)OCCc1ccc2c(c1)C(C(=O)C(CCO)C(CCCO)Cc1ccncc1)N(Cl)CC(=O)N2,8,3,13,2.835300000000001,129.06,532.0370000000003,0.266,4.258,-8.47,-7.775,37,-0.228918919,-0.210135135,0.8851186971639139,Q4,0,0,O=C1CNC(C(=O)CCCc2ccncc2)c2ccccc2N1
CC(=O)OCCC1NCc2cc(-c3ccccc3COCO)c(NC(=O)c3cccnc3)cc2-n2cccc21,AB_CDEPI,ABCEP01_54,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CC(=O)OCCC1NCc2cc(-c3ccccc3COCO)c(NC(=O)c3cccnc3)cc2-n2cccc21,CC(=O)OCCC1NCc2cc(-c3ccccc3COCO)c(NC(=O)c3cccnc3)cc2-n2cccc21,8,3,9,4.355500000000003,114.71,526.5930000000002,0.219,3.573,-9.06,-8.729,39,-0.232307692,-0.223820513,0.8839003675276723,Q4,0,0,O=C(Nc1cc2c(cc1-c1ccccc1)CNCc1cccn1-2)c1cccnc1
CC1CC1c1csc(=NC(=O)COC(=O)CSC(=O)c2ccccc2)[nH]1,AB_CDEPI,ABCEP01_55,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CC1CC1c1csc(=NC(=O)COC(=O)CSC(=O)c2ccccc2)[nH]1,CC1CC1c1csc(=NC(=O)COC(=O)CSC(=O)c2ccccc2)[nH]1,6,1,6,2.7437000000000005,88.59,390.4860000000001,0.766,3.892,-7.62,-7.989,26,-0.293076923,-0.307269231,0.8953739007753944,Q4,0,0,O=C(COC(=O)CSC(=O)c1ccccc1)N=c1[nH]c(C2CC2)cs1
O=COc1ccc(SCC(=O)NCCCc2ccc(-c3nc4cccnc4[nH]3)cc2)cc1,AB_CDEPI,ABCEP01_56,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=COc1ccc(SCC(=O)NCCCc2ccc(-c3nc4cccnc4[nH]3)cc2)cc1,O=COc1ccc(SCC(=O)NCCCc2ccc(-c3nc4cccnc4[nH]3)cc2)cc1,6,2,10,4.0012000000000025,96.97,446.532,0.217,2.555,-8.12,-8.57,32,-0.25375,-0.2678125,0.8912332050562981,Q4,0,0,O=C(CSc1ccccc1)NCCCc1ccc(-c2nc3cccnc3[nH]2)cc1
CCC(C)(CS(=O)(=O)c1c(CCO)cnc2ccccc12)N1CCCCC1C(=O)c1ccccc1,AB_CDEPI,ABCEP01_57,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CCC(C)(CS(=O)(=O)c1c(CCO)cnc2ccccc12)N1CCCCC1C(=O)c1ccccc1,CCC(C)(CS(=O)(=O)c1c(CCO)cnc2ccccc12)N1CCCCC1C(=O)c1ccccc1,6,1,9,4.449400000000004,87.57,494.65700000000027,0.442,3.693,-6.91,-7.914,35,-0.197428571,-0.226114286,0.8638976858952429,Q4,0,0,O=C(c1ccccc1)C1CCCCN1CCS(=O)(=O)c1ccnc2ccccc12
O=c1n(-c2ccc(Cl)cc2)c(CCO[N+](=O)[O-])c2n1C(CO)SC2,AB_CDEPI,ABCEP01_58,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=c1n(-c2ccc(Cl)cc2)c(CCO[N+](=O)[O-])c2n1C(CO)SC2,O=c1n(-c2ccc(Cl)cc2)c(CCO[N+](=O)[O-])c2n1C(CO)SC2,8,1,6,1.7809,99.53000000000002,371.8020000000001,0.613,3.682,-7.08,-7.903,24,-0.295,-0.329291667,0.9058924267850976,Q4,0,0,O=c1n(-c2ccccc2)cc2n1CSC2
CC(=O)C1(NC(=O)c2cccnc2)CCN(c2ccco2)CC1c1ccccc1,AB_CDEPI,ABCEP01_59,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CC(=O)C1(NC(=O)c2cccnc2)CCN(c2ccco2)CC1c1ccccc1,CC(=O)C1(NC(=O)c2cccnc2)CCN(c2ccco2)CC1c1ccccc1,5,1,5,3.426300000000002,75.44,389.4550000000001,0.724,3.525,-6.57,-8.304,29,-0.226551724,-0.286344828,0.8837252582742187,Q4,0,0,O=C(NC1CCN(c2ccco2)CC1c1ccccc1)c1cccnc1
Cc1c(CSCCC(NC=O)C(=O)NCCOC=O)[nH]c2ccc(C(=O)c3ccccc3)cc12,AB_CDEPI,ABCEP01_60,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,Cc1c(CSCCC(NC=O)C(=O)NCCOC=O)[nH]c2ccc(C(=O)c3ccccc3)cc12,Cc1c(CSCCC(NC=O)C(=O)NCCOC=O)[nH]c2ccc(C(=O)c3ccccc3)cc12,6,3,14,2.734420000000001,117.36,481.5740000000002,0.185,3.37,-8.54,-8.931,34,-0.251176471,-0.262676471,0.8926542803527011,Q4,0,1,O=C(c1ccccc1)c1ccc2[nH]ccc2c1
O=C(NC1(Cl)CCN(c2ccco2)CC1C(=O)C(CCO)C(CCCO)CCCO)c1cccnc1,AB_CDEPI,ABCEP01_61,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=C(NC1(Cl)CCN(c2ccco2)CC1C(=O)C(CCO)C(CCCO)CCCO)c1cccnc1,O=C(NC1(Cl)CCN(c2ccco2)CC1C(=O)C(CCO)C(CCCO)CCCO)c1cccnc1,8,4,14,2.594900000000001,136.13,522.0420000000005,0.22,4.49,-7.82,-6.683,36,-0.217222222,-0.185638889,0.8847055149204488,Q4,0,0,O=C(NC1CCN(c2ccco2)CC1)c1cccnc1
CCC(CCCO)C(=O)C(O)C1c2cc(OI)ccc2NC(=O)CN1c1ccccc1,AB_CDEPI,ABCEP01_62,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CCC(CCCO)C(=O)C(O)C1c2cc(OI)ccc2NC(=O)CN1c1ccccc1,CCC(CCCO)C(=O)C(O)C1c2cc(OI)ccc2NC(=O)CN1c1ccccc1,6,3,9,3.643900000000002,99.1,538.3820000000002,0.422,4.036,-7.96,-7.478,31,-0.256774194,-0.241225806,0.8868361001229508,Q4,0,0,O=C1CN(c2ccccc2)Cc2ccccc2N1
Cc1nn(C(CO)CCc2ccccc2O)c2c1C(C1(CCO)CC(F)CCO1)SCC(=O)N2,AB_CDEPI,ABCEP01_63,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,Cc1nn(C(CO)CCc2ccccc2O)c2c1C(C1(CCO)CC(F)CCO1)SCC(=O)N2,Cc1nn(C(CO)CCc2ccccc2O)c2c1C(C1(CCO)CC(F)CCO1)SCC(=O)N2,8,4,8,3.059420000000001,116.84,493.60100000000034,0.447,4.789,-8.32,-9.275,34,-0.244705882,-0.272794118,0.8857417286356395,Q4,0,0,O=C1CSC(C2CCCCO2)c2cnn(CCCc3ccccc3)c2N1
O=COCN1CC(=O)Nc2ccc(C(c3ccccc3)c3nnnn3O)cc2C1Cl,AB_CDEPI,ABCEP01_64,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=COCN1CC(=O)Nc2ccc(C(c3ccccc3)c3nnnn3O)cc2C1Cl,O=COCN1CC(=O)Nc2ccc(C(c3ccccc3)c3nnnn3O)cc2C1Cl,9,2,6,1.7125999999999992,122.47,428.8360000000001,0.263,4.115,-7.28,-8.942,30,-0.242666667,-0.298066667,0.8984005696227185,Q4,0,0,O=C1CNCc2cc(C(c3ccccc3)c3nnn[nH]3)ccc2N1
CC(=O)OCCn1nc(C)c2c1NC(=O)CSC2C1(C23CC4CC(CC(C4)C2)C3)CC(F)CCO1,AB_CDEPI,ABCEP01_65,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CC(=O)OCCn1nc(C)c2c1NC(=O)CSC2C1(C23CC4CC(CC(C4)C2)C3)CC(F)CCO1,CC(=O)OCCn1nc(C)c2c1NC(=O)CSC2C1(C23CC4CC(CC(C4)C2)C3)CC(F)CCO1,7,1,5,4.584720000000004,82.45,505.65600000000046,0.59,5.762,-6.76,-8.542,35,-0.193142857,-0.244057143,0.8871953635736135,Q4,0,1,O=C1CSC(C2(C34CC5CC(CC(C5)C3)C4)CCCCO2)c2cn[nH]c2N1
CN1CCN(c2csc(=Nc3ccc(-c4ccc(C(=O)OCF)cc4)cc3)[nH]2)CC1,AB_CDEPI,ABCEP01_66,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CN1CCN(c2csc(=Nc3ccc(-c4ccc(C(=O)OCF)cc4)cc3)[nH]2)CC1,CN1CCN(c2csc(=Nc3ccc(-c4ccc(C(=O)OCF)cc4)cc3)[nH]2)CC1,6,1,5,3.811200000000002,60.93,426.51700000000017,0.631,2.951,-7.6,-7.982,30,-0.253333333,-0.266066667,0.8888400551677975,Q4,0,0,c1ccc(-c2ccc(N=c3[nH]c(N4CCNCC4)cs3)cc2)cc1
O=C(C(CCO)C(CCCO)CCCO)C1c2cccc(CO)c2CCN1c1ccccc1,AB_CDEPI,ABCEP01_67,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=C(C(CCO)C(CCCO)CCCO)C1c2cccc(CO)c2CCN1c1ccccc1,O=C(C(CCO)C(CCCO)CCCO)C1c2cccc(CO)c2CCN1c1ccccc1,6,4,13,3.0116000000000014,101.23,455.5950000000002,0.37,3.782,-8.21,-7.259,33,-0.248787879,-0.219969697,0.889394331,Q4,0,0,c1ccc(N2CCc3ccccc3C2)cc1
